nik_kepala_keluarga,nama_kepala_keluarga,jumlah_anggota_keluarga,alamat,rt,rw,kelurahan,kecamatan,kabupaten_kota,provinsi,status_kepemilikan_rumah,jenis_lantai,jenis_dinding,jenis_atap,sumber_air_minum,sumber_penerangan,jenis_kloset,fasilitas_buang_tinja,luas_lantai,jumlah_kamar_tidur,akses_internet,akses_listrik,pendidikan_kepala_keluarga,pekerjaan_kepala_keluarga,status_perkawinan,jumlah_anak_balita,jumlah_anak_sekolah,pengeluaran_per_bulan,pendapatan_per_bulan,kepemilikan_lahan,kepemilikan_kendaraan,kepemilikan_tabungan,penerima_bansos,jenis_bansos,status_stunting,akses_fasilitas_kesehatan,riwayat_penyakit_kronis,disabilitas,tanggal_update,is_poor,rasio_pengeluaran_pendapatan,kepadatan_rumah,risk_score,stunting_risk_score,cluster,socio_segment,socio_segment_label,anomaly,anomaly_label
3201000000000895,Dewi Saputra,4,Jl. Contoh No.51,6,4,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Bambu,Seng,Air Kemasan,Non-PLN,Cemplung,SPAL,85,4,Ada,Tidak Ada,DIPLOMA,Pedagang,Cerai Mati,2,4,3603241,3570023,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Tidak Ada,Diabetes,Tidak,2025-06-01,1,1.0093047019585029,0.0470588235294117,0.4359919537353107,0.4359919537353107,2,0,Mampu,1,Normal
3201000000000896,Tono Wijaya,6,Jl. Contoh No.182,2,4,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Asbes,PDAM,PLN,Leher Angsa,Lubang Tanah,40,3,Ada,Tidak Ada,SMP,Petani,Cerai Mati,2,4,4277011,5940333,Ada,Ada,Tidak Ada,Tidak,PKH,Ya,Tidak Ada,Hipertensi,Ya,2025-05-27,0,0.7199951585205745,0.15,0.4619858201860471,0.4619858201860471,1,0,Mampu,1,Normal
3201000000000897,Ayu Wijaya,2,Jl. Contoh No.53,1,2,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Tembok,Seng,PDAM,Non-PLN,Leher Angsa,SPAL,85,5,Ada,Tidak Ada,SD,Buruh,Cerai Hidup,2,1,2844747,2977963,Ada,Ada,Ada,Tidak,BLT,Ya,Tidak Ada,Hipertensi,Ya,2025-07-08,0,0.9552660660995452,0.0235294117647058,0.527468716820004,0.527468716820004,0,1,Menengah,1,Normal
3201000000000898,Agus Santoso,8,Jl. Contoh No.142,1,3,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Asbes,PDAM,Non-PLN,Leher Angsa,SPAL,56,4,Tidak Ada,Ada,SMP,Tidak Bekerja,Belum Kawin,0,2,3866190,5330785,Tidak Ada,Tidak Ada,Ada,Ya,PKH,Ya,Mudah,Diabetes,Ya,2025-05-26,0,0.7252571619376883,0.1428571428571428,0.4058660363754814,0.4058660363754814,2,0,Mampu,1,Normal
3201000000000899,Fitri Saputra,7,Jl. Contoh No.46,8,4,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Bambu,Genteng,PDAM,PLN,Cemplung,SPAL,34,1,Ada,Ada,SMP,Karyawan,Kawin,2,1,754302,1075939,Ada,Ada,Ada,Ya,BLT,Tidak,Tidak Ada,Tidak Ada,Ya,2025-09-20,1,0.7010639078981243,0.2058823529411764,0.4466576179010206,0.4466576179010206,0,1,Menengah,1,Normal
3201000000000900,Tono Hidayat,8,Jl. Contoh No.93,3,2,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Bambu,Seng,Air Kemasan,PLN,Leher Angsa,SPAL,105,2,Ada,Tidak Ada,DIPLOMA,Karyawan,Belum Kawin,0,3,4227616,5351934,Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Ya,Sulit,Tidak Ada,Tidak,2025-02-01,0,0.7899230446414324,0.0761904761904762,0.4915940591820838,0.4915940591820838,2,0,Mampu,1,Normal
3201000000000901,Andi Saputra,4,Jl. Contoh No.10,6,1,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Kayu,Genteng,Sumur,PLN,Leher Angsa,Lubang Tanah,53,5,Tidak Ada,Tidak Ada,SD,PNS,Kawin,1,4,3739864,5687352,Tidak Ada,Tidak Ada,Tidak Ada,Ya,Tidak Ada,Tidak,Sulit,Hipertensi,Tidak,2025-08-05,0,0.6575756169127566,0.0754716981132075,0.4670630680146864,0.4670630680146864,1,0,Mampu,1,Normal
3201000000000902,Dewi Santoso,5,Jl. Contoh No.7,4,4,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Kayu,Genteng,Sumur,PLN,Cemplung,Lubang Tanah,23,2,Tidak Ada,Ada,SD,PNS,Cerai Mati,1,0,3584411,3665225,Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Tidak Ada,Asma,Ya,2025-03-25,0,0.9779511489744832,0.217391304347826,0.465846667394134,0.465846667394134,1,0,Mampu,1,Normal
3201000000000903,Rina Santoso,7,Jl. Contoh No.175,6,5,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Kayu,Asbes,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,45,2,Ada,Ada,SMA,Buruh,Kawin,1,2,2750821,4368931,Tidak Ada,Tidak Ada,Tidak Ada,Ya,BPNT,Ya,Sulit,Diabetes,Ya,2025-08-06,0,0.6296325119348417,0.1555555555555555,0.5020615823087585,0.5020615823087585,1,0,Mampu,1,Normal
3201000000000904,Agus Hidayat,6,Jl. Contoh No.87,5,3,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Bambu,Seng,Sumur,Non-PLN,Leher Angsa,SPAL,59,5,Ada,Ada,DIPLOMA,PNS,Belum Kawin,2,3,5141460,5044438,Ada,Tidak Ada,Ada,Ya,BPNT,Ya,Mudah,Diabetes,Ya,2025-07-09,1,1.0192334606947295,0.1016949152542373,0.4324057005956934,0.4324057005956934,2,0,Mampu,1,Normal
3201000000000905,Tono Hidayat,6,Jl. Contoh No.111,8,3,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Asbes,Sumur,PLN,Leher Angsa,Lubang Tanah,49,1,Tidak Ada,Tidak Ada,SMA,Buruh,Cerai Mati,1,3,3666699,4852696,Ada,Ada,Tidak Ada,Tidak,BLT,Ya,Tidak Ada,Tidak Ada,Ya,2025-05-09,0,0.7556003920295028,0.1224489795918367,0.4710358397280794,0.4710358397280794,1,0,Mampu,1,Normal
3201000000000906,Siti Hidayat,7,Jl. Contoh No.55,7,1,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Asbes,Sumur,PLN,Cemplung,Lubang Tanah,23,2,Tidak Ada,Ada,SD,Karyawan,Belum Kawin,1,0,2884743,4186058,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Sulit,Hipertensi,Tidak,2025-09-08,0,0.6891311587178199,0.3043478260869565,0.449498646571894,0.449498646571894,1,0,Mampu,1,Normal
3201000000000907,Siti Hidayat,8,Jl. Contoh No.7,4,3,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Seng,PDAM,Non-PLN,Cemplung,Lubang Tanah,106,4,Tidak Ada,Ada,SD,Buruh,Kawin,0,0,2075277,2441745,Tidak Ada,Ada,Ada,Tidak,BPNT,Ya,Tidak Ada,TBC,Tidak,2025-05-22,0,0.8499155317201428,0.0754716981132075,0.4468370635191052,0.4468370635191052,1,1,Menengah,1,Normal
3201000000000908,Rina Wijaya,5,Jl. Contoh No.136,4,5,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Bambu,Seng,PDAM,Non-PLN,Leher Angsa,SPAL,53,1,Ada,Tidak Ada,SMA,Petani,Kawin,0,1,6137050,5966294,Tidak Ada,Tidak Ada,Ada,Ya,BLT,Tidak,Tidak Ada,Diabetes,Ya,2025-08-27,1,1.0286201115801534,0.0943396226415094,0.4220528287534501,0.4220528287534501,2,0,Mampu,-1,Anomali
3201000000000909,Agus Saputra,6,Jl. Contoh No.85,10,3,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Tembok,Genteng,Air Kemasan,Non-PLN,Cemplung,Lubang Tanah,98,4,Tidak Ada,Tidak Ada,SMA,Buruh,Kawin,2,3,596454,630826,Tidak Ada,Tidak Ada,Ada,Tidak,BLT,Ya,Tidak Ada,Tidak Ada,Ya,2025-02-14,1,0.9455127087342629,0.0612244897959183,0.4671826929191566,0.4671826929191566,1,2,Rentan,1,Normal
3201000000000910,Rina Hidayat,7,Jl. Contoh No.193,6,5,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Seng,Sumur,Non-PLN,Leher Angsa,SPAL,40,4,Tidak Ada,Tidak Ada,SD,Tidak Bekerja,Kawin,0,0,1630564,2217094,Tidak Ada,Ada,Tidak Ada,Ya,BPNT,Tidak,Tidak Ada,Diabetes,Tidak,2025-07-03,0,0.7354510002733308,0.175,0.4972563492929471,0.4972563492929471,2,1,Menengah,1,Normal
3201000000000911,Fitri Hidayat,6,Jl. Contoh No.73,2,3,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Kayu,Seng,Sumur,Non-PLN,Cemplung,SPAL,120,5,Ada,Ada,DIPLOMA,Buruh,Cerai Mati,2,2,2872246,2769823,Tidak Ada,Tidak Ada,Ada,Ya,PKH,Ya,Sulit,Diabetes,Tidak,2025-05-21,1,1.0369781751397111,0.05,0.419760293596835,0.419760293596835,0,2,Rentan,1,Normal
3201000000000912,Ayu Wijaya,7,Jl. Contoh No.187,2,5,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Seng,Air Kemasan,Non-PLN,Leher Angsa,SPAL,82,5,Ada,Ada,DIPLOMA,Petani,Kawin,1,3,1322317,1304100,Tidak Ada,Tidak Ada,Tidak Ada,Ya,PKH,Ya,Mudah,Asma,Tidak,2025-06-26,1,1.013969020780615,0.0853658536585365,0.4929952631498657,0.4929952631498657,2,2,Rentan,1,Normal
3201000000000913,Rina Wijaya,7,Jl. Contoh No.198,9,5,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Genteng,Sumur,Non-PLN,Cemplung,Lubang Tanah,91,4,Tidak Ada,Ada,SD,PNS,Kawin,2,1,3144094,3033138,Tidak Ada,Ada,Ada,Tidak,PKH,Ya,Mudah,Asma,Ya,2025-09-06,1,1.0365812567710404,0.0769230769230769,0.4305585864633594,0.4305585864633594,1,1,Menengah,1,Normal
3201000000000914,Fitri Santoso,6,Jl. Contoh No.105,7,4,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Seng,PDAM,Non-PLN,Leher Angsa,SPAL,93,3,Tidak Ada,Ada,DIPLOMA,Pedagang,Cerai Mati,2,4,4032763,4552291,Ada,Ada,Ada,Ya,BPNT,Tidak,Mudah,Asma,Ya,2025-08-02,0,0.8858754855522197,0.064516129032258,0.4451356675310173,0.4451356675310173,2,0,Mampu,1,Normal
3201000000000915,Andi Saputra,7,Jl. Contoh No.181,7,5,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Asbes,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,84,3,Ada,Tidak Ada,DIPLOMA,Tidak Bekerja,Cerai Hidup,2,3,4807012,4863645,Tidak Ada,Ada,Tidak Ada,Tidak,PKH,Tidak,Sulit,Diabetes,Tidak,2025-07-11,0,0.9883558524522246,0.0833333333333333,0.4367351416963794,0.4367351416963794,1,0,Mampu,1,Normal
3201000000000916,Ayu Hidayat,2,Jl. Contoh No.198,10,5,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Bambu,Asbes,Air Kemasan,Non-PLN,Cemplung,Lubang Tanah,93,3,Ada,Ada,SMP,Pedagang,Cerai Hidup,0,1,3410728,4082527,Ada,Ada,Tidak Ada,Ya,Tidak Ada,Ya,Mudah,Hipertensi,Ya,2025-07-22,0,0.8354453014027832,0.021505376344086,0.4602318526268658,0.4602318526268658,1,0,Mampu,1,Normal
3201000000000917,Ayu Saputra,3,Jl. Contoh No.62,1,5,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Tembok,Asbes,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,31,4,Tidak Ada,Ada,SMP,Pedagang,Cerai Mati,1,3,2089965,1941418,Tidak Ada,Ada,Ada,Tidak,BPNT,Tidak,Tidak Ada,Asma,Ya,2025-01-24,1,1.0765146918386457,0.0967741935483871,0.4328027927808562,0.4328027927808562,1,1,Menengah,1,Normal
3201000000000918,Tono Wijaya,3,Jl. Contoh No.35,8,4,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Genteng,Sumur,Non-PLN,Cemplung,SPAL,118,5,Ada,Tidak Ada,SMP,Buruh,Cerai Mati,2,1,3703129,3850749,Ada,Tidak Ada,Ada,Ya,PKH,Ya,Mudah,TBC,Ya,2025-01-18,0,0.9616646008347988,0.0254237288135593,0.527468716820004,0.527468716820004,2,0,Mampu,1,Normal
3201000000000919,Budi Wijaya,7,Jl. Contoh No.115,1,3,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Genteng,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,66,4,Ada,Ada,SMA,Tidak Bekerja,Cerai Mati,2,0,4218886,5994370,Tidak Ada,Tidak Ada,Ada,Tidak,PKH,Tidak,Tidak Ada,Tidak Ada,Tidak,2025-07-19,0,0.7038080732420589,0.106060606060606,0.4091354181400852,0.4091354181400852,1,0,Mampu,1,Normal
3201000000000920,Joko Hidayat,8,Jl. Contoh No.181,6,3,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Genteng,Sumur,Non-PLN,Cemplung,SPAL,79,5,Ada,Tidak Ada,SMA,Petani,Cerai Hidup,0,1,5459711,5973970,Tidak Ada,Ada,Tidak Ada,Tidak,BPNT,Tidak,Tidak Ada,Hipertensi,Ya,2025-01-08,0,0.9139167086543788,0.1012658227848101,0.4073184431596294,0.4073184431596294,2,0,Mampu,-1,Anomali
3201000000000921,Dewi Santoso,7,Jl. Contoh No.96,1,2,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Kayu,Seng,PDAM,Non-PLN,Cemplung,Lubang Tanah,119,1,Ada,Ada,SMA,Petani,Cerai Mati,1,3,4995710,4844305,Tidak Ada,Ada,Tidak Ada,Tidak,BPNT,Tidak,Sulit,TBC,Tidak,2025-02-28,1,1.0312542253223114,0.0588235294117647,0.4367351416963794,0.4367351416963794,1,0,Mampu,1,Normal
3201000000000922,Fitri Hidayat,7,Jl. Contoh No.158,2,1,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Tembok,Genteng,PDAM,PLN,Cemplung,Lubang Tanah,41,2,Ada,Tidak Ada,SMA,Karyawan,Cerai Mati,0,3,1724043,2568740,Tidak Ada,Ada,Tidak Ada,Ya,BLT,Tidak,Tidak Ada,Diabetes,Ya,2025-04-18,0,0.6711629047704322,0.1707317073170731,0.4972563492929471,0.4972563492929471,1,1,Menengah,1,Normal
3201000000000923,Tono Hidayat,3,Jl. Contoh No.20,8,1,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Bambu,Genteng,Sumur,PLN,Leher Angsa,SPAL,104,2,Tidak Ada,Ada,DIPLOMA,Tidak Bekerja,Cerai Mati,0,1,2340683,2899113,Tidak Ada,Tidak Ada,Tidak Ada,Ya,BPNT,Ya,Tidak Ada,Hipertensi,Tidak,2025-09-15,0,0.8073790155816624,0.0288461538461538,0.420091692835116,0.420091692835116,0,2,Rentan,1,Normal
3201000000000924,Tono Saputra,2,Jl. Contoh No.25,10,1,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Bambu,Asbes,Air Kemasan,Non-PLN,Cemplung,SPAL,115,4,Ada,Ada,DIPLOMA,Pedagang,Cerai Hidup,1,4,6015564,5519655,Ada,Tidak Ada,Tidak Ada,Tidak,BLT,Ya,Sulit,TBC,Ya,2025-01-20,1,1.0898442022191603,0.017391304347826,0.4375149322274533,0.4375149322274533,2,0,Mampu,-1,Anomali
3201000000000925,Joko Hidayat,7,Jl. Contoh No.144,2,1,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Genteng,Air Kemasan,Non-PLN,Cemplung,Lubang Tanah,93,3,Tidak Ada,Tidak Ada,SMP,Tidak Bekerja,Belum Kawin,2,3,1389080,1311408,Ada,Tidak Ada,Ada,Ya,BLT,Tidak,Sulit,Diabetes,Ya,2025-09-07,1,1.059227944316338,0.075268817204301,0.4328027927808562,0.4328027927808562,1,2,Rentan,1,Normal
3201000000000926,Fitri Wijaya,5,Jl. Contoh No.71,4,3,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Asbes,Air Kemasan,Non-PLN,Leher Angsa,SPAL,70,2,Tidak Ada,Ada,SMP,Buruh,Kawin,2,4,3506421,4269504,Tidak Ada,Tidak Ada,Tidak Ada,Ya,BLT,Ya,Sulit,Hipertensi,Tidak,2025-05-17,0,0.8212712764761434,0.0714285714285714,0.4571162435240061,0.4571162435240061,2,0,Mampu,1,Normal
3201000000000927,Agus Santoso,7,Jl. Contoh No.92,7,1,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Tembok,Genteng,Sumur,PLN,Leher Angsa,Lubang Tanah,59,4,Tidak Ada,Tidak Ada,DIPLOMA,Petani,Cerai Hidup,2,0,2178227,1983140,Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Sulit,TBC,Ya,2025-02-14,1,1.0983727825569551,0.1186440677966101,0.4071207780070255,0.4071207780070255,1,2,Rentan,1,Normal
3201000000000928,Ayu Santoso,8,Jl. Contoh No.61,10,4,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Seng,PDAM,PLN,Leher Angsa,SPAL,120,3,Ada,Tidak Ada,SARJANA,Karyawan,Belum Kawin,0,1,1308095,1988301,Tidak Ada,Ada,Tidak Ada,Tidak,PKH,Ya,Mudah,Asma,Tidak,2025-06-24,0,0.6578958618438556,0.0666666666666666,0.4670630680146864,0.4670630680146864,0,1,Menengah,1,Normal
3201000000000929,Rina Wijaya,8,Jl. Contoh No.133,1,1,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Asbes,PDAM,Non-PLN,Leher Angsa,SPAL,67,5,Ada,Tidak Ada,SD,Karyawan,Cerai Hidup,2,4,1700239,1903835,Ada,Ada,Tidak Ada,Tidak,PKH,Tidak,Sulit,Tidak Ada,Ya,2025-04-27,0,0.8930600603518687,0.1194029850746268,0.5061101951236433,0.5061101951236433,2,1,Menengah,1,Normal
3201000000000930,Rina Santoso,5,Jl. Contoh No.2,9,1,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Genteng,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,22,4,Ada,Tidak Ada,SD,Buruh,Belum Kawin,0,1,1006991,1183536,Ada,Ada,Tidak Ada,Tidak,BPNT,Ya,Mudah,Asma,Tidak,2025-01-22,1,0.8508325897987049,0.2272727272727272,0.465846667394134,0.465846667394134,1,1,Menengah,1,Normal
3201000000000931,Siti Saputra,5,Jl. Contoh No.93,9,5,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Bambu,Seng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,71,1,Ada,Ada,DIPLOMA,Tidak Bekerja,Belum Kawin,2,0,4673872,4509758,Ada,Ada,Tidak Ada,Tidak,PKH,Tidak,Sulit,TBC,Ya,2025-03-04,1,1.0363908662061243,0.0704225352112676,0.4347290336073564,0.4347290336073564,1,0,Mampu,1,Normal
3201000000000932,Siti Santoso,2,Jl. Contoh No.171,3,2,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Kayu,Genteng,Sumur,PLN,Leher Angsa,Lubang Tanah,65,5,Tidak Ada,Ada,SD,PNS,Belum Kawin,0,0,917417,903209,Tidak Ada,Tidak Ada,Tidak Ada,Ya,PKH,Tidak,Tidak Ada,Tidak Ada,Tidak,2025-09-02,1,1.0157305784154056,0.0307692307692307,0.4626025734898163,0.4626025734898163,1,2,Rentan,1,Normal
3201000000000933,Siti Santoso,3,Jl. Contoh No.194,1,2,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Genteng,PDAM,Non-PLN,Leher Angsa,SPAL,52,3,Tidak Ada,Ada,SARJANA,Tidak Bekerja,Kawin,2,4,585646,758717,Tidak Ada,Ada,Tidak Ada,Ya,BPNT,Tidak,Sulit,Asma,Tidak,2025-05-09,1,0.7718899141577162,0.0576923076923076,0.4340781489299849,0.4340781489299849,2,1,Menengah,1,Normal
3201000000000934,Ayu Santoso,5,Jl. Contoh No.34,8,3,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Seng,Air Kemasan,PLN,Cemplung,SPAL,82,3,Ada,Tidak Ada,SD,Pedagang,Belum Kawin,2,4,2355561,3888494,Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Mudah,Diabetes,Ya,2025-09-10,0,0.6057771980617689,0.0609756097560975,0.4304079150824917,0.4304079150824917,0,2,Rentan,1,Normal
3201000000000935,Fitri Hidayat,3,Jl. Contoh No.12,2,4,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Bambu,Seng,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,57,4,Tidak Ada,Ada,SMP,Tidak Bekerja,Cerai Mati,0,4,3407535,3776040,Tidak Ada,Tidak Ada,Ada,Ya,Tidak Ada,Tidak,Mudah,Asma,Tidak,2025-07-01,0,0.9024096672704738,0.0526315789473684,0.4398124982556091,0.4398124982556091,1,2,Rentan,1,Normal
3201000000000936,Joko Saputra,6,Jl. Contoh No.153,7,4,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Asbes,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,115,4,Tidak Ada,Ada,SMP,Petani,Cerai Hidup,1,1,4740940,5506020,Ada,Ada,Ada,Tidak,BPNT,Tidak,Mudah,Hipertensi,Tidak,2025-03-11,0,0.8610466362272567,0.0521739130434782,0.4390906768462124,0.4390906768462124,1,0,Mampu,1,Normal
3201000000000937,Andi Hidayat,6,Jl. Contoh No.100,2,4,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Genteng,PDAM,PLN,Leher Angsa,Lubang Tanah,113,2,Tidak Ada,Ada,SD,Buruh,Kawin,2,2,435213,505768,Tidak Ada,Tidak Ada,Ada,Tidak,BPNT,Tidak,Tidak Ada,Hipertensi,Ya,2025-03-05,1,0.8604992803024312,0.0530973451327433,0.4390906768462124,0.4390906768462124,1,2,Rentan,-1,Anomali
3201000000000938,Agus Hidayat,4,Jl. Contoh No.191,4,1,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Genteng,PDAM,PLN,Cemplung,SPAL,53,2,Tidak Ada,Tidak Ada,SARJANA,Karyawan,Belum Kawin,2,2,3580031,5571178,Ada,Ada,Ada,Ya,Tidak Ada,Ya,Mudah,Tidak Ada,Ya,2025-08-20,0,0.642598567125301,0.0754716981132075,0.4670630680146864,0.4670630680146864,2,0,Mampu,1,Normal
3201000000000939,Budi Saputra,3,Jl. Contoh No.80,3,4,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Kayu,Seng,PDAM,PLN,Cemplung,Lubang Tanah,84,4,Tidak Ada,Tidak Ada,SMA,Buruh,Cerai Mati,0,2,3633693,5978965,Ada,Ada,Tidak Ada,Ya,BLT,Tidak,Sulit,Hipertensi,Ya,2025-06-07,0,0.607746156734485,0.0357142857142857,0.4259756000119977,0.4259756000119977,1,0,Mampu,1,Normal
3201000000000940,Andi Wijaya,6,Jl. Contoh No.7,6,1,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Tembok,Asbes,Sumur,PLN,Cemplung,SPAL,20,3,Tidak Ada,Tidak Ada,DIPLOMA,PNS,Cerai Mati,1,0,1119982,1067140,Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Ya,Tidak Ada,Hipertensi,Ya,2025-08-11,1,1.0495174016530164,0.3,0.4447471540616831,0.4447471540616831,0,2,Rentan,1,Normal
3201000000000941,Tono Hidayat,6,Jl. Contoh No.49,2,3,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Tembok,Genteng,Sumur,PLN,Cemplung,Lubang Tanah,111,1,Tidak Ada,Tidak Ada,SMP,Petani,Kawin,0,3,2208893,2304793,Ada,Tidak Ada,Tidak Ada,Tidak,BPNT,Tidak,Sulit,Diabetes,Tidak,2025-05-09,0,0.9583910572446204,0.054054054054054,0.4209853866703196,0.4209853866703196,1,2,Rentan,1,Normal
3201000000000942,Fitri Saputra,2,Jl. Contoh No.32,6,2,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Seng,PDAM,PLN,Cemplung,Lubang Tanah,23,1,Ada,Ada,SMP,Tidak Bekerja,Cerai Hidup,0,2,969280,1079883,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Ya,Tidak Ada,Asma,Ya,2025-08-17,1,0.8975787191760589,0.0869565217391304,0.4976764561240538,0.4976764561240538,1,2,Rentan,1,Normal
3201000000000943,Fitri Wijaya,5,Jl. Contoh No.156,5,2,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Bambu,Seng,Sumur,Non-PLN,Cemplung,SPAL,46,2,Ada,Ada,SMP,Buruh,Belum Kawin,2,2,1050846,1597513,Tidak Ada,Ada,Tidak Ada,Ya,BLT,Tidak,Mudah,Tidak Ada,Tidak,2025-09-07,0,0.6578012197709815,0.108695652173913,0.4501606459325035,0.4501606459325035,0,1,Menengah,1,Normal
