nik_kepala_keluarga,nama_kepala_keluarga,jumlah_anggota_keluarga,alamat,rt,rw,kelurahan,kecamatan,kabupaten_kota,provinsi,status_kepemilikan_rumah,jenis_lantai,jenis_dinding,jenis_atap,sumber_air_minum,sumber_penerangan,jenis_kloset,fasilitas_buang_tinja,luas_lantai,jumlah_kamar_tidur,akses_internet,akses_listrik,pendidikan_kepala_keluarga,pekerjaan_kepala_keluarga,status_perkawinan,jumlah_anak_balita,jumlah_anak_sekolah,pengeluaran_per_bulan,pendapatan_per_bulan,kepemilikan_lahan,kepemilikan_kendaraan,kepemilikan_tabungan,penerima_bansos,jenis_bansos,status_stunting,akses_fasilitas_kesehatan,riwayat_penyakit_kronis,disabilitas,tanggal_update,is_poor
3201000000000822,Budi Saputra,2,Jl. Contoh No.5,06,01,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Seng,PDAM,Non-PLN,Cemplung,SPAL,39,1,Ada,Ada,SD,Petani,Cerai Mati,1,2,4432000,5045803,Tidak Ada,Tidak Ada,Ada,Tidak,BLT,Tidak,Tidak Ada,Hipertensi,Ya,2025-01-28,0
3201000000000823,Rina Hidayat,7,Jl. Contoh No.190,01,01,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Seng,Air Kemasan,Non-PLN,Cemplung,Lubang Tanah,41,1,Ada,Tidak Ada,SD,PNS,Cerai Hidup,1,4,2651039,3981712,Ada,Ada,Ada,Tidak,Tidak Ada,Ya,Mudah,Asma,Ya,2025-07-18,0
3201000000000824,Joko Hidayat,5,Jl. Contoh No.153,03,02,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Tembok,Genteng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,20,1,Tidak Ada,Ada,SD,Karyawan,Cerai Mati,1,4,908831,910826,Tidak Ada,Ada,Ada,Ya,BLT,Ya,Tidak Ada,Hipertensi,Ya,2025-02-28,1
3201000000000825,Agus Saputra,8,Jl. Contoh No.1,05,05,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Tembok,Seng,PDAM,PLN,Leher Angsa,Lubang Tanah,88,3,Tidak Ada,Ada,SD,PNS,Belum Kawin,2,3,1121648,1559714,Ada,Tidak Ada,Ada,Ya,Tidak Ada,Tidak,Sulit,Diabetes,Ya,2025-05-06,0
3201000000000826,Agus Saputra,3,Jl. Contoh No.89,10,01,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Seng,Sumur,PLN,Cemplung,Lubang Tanah,113,4,Ada,Tidak Ada,Diploma,PNS,Belum Kawin,1,2,2227073,2498366,Ada,Tidak Ada,Ada,Tidak,BLT,Tidak,Tidak Ada,TBC,Ya,2025-07-12,0
3201000000000827,Joko Wijaya,6,Jl. Contoh No.174,01,02,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Genteng,PDAM,PLN,Cemplung,SPAL,57,4,Tidak Ada,Ada,SD,Tidak Bekerja,Kawin,2,2,3504896,3331645,Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Ya,Sulit,TBC,Ya,2025-05-06,1
3201000000000828,Joko Wijaya,2,Jl. Contoh No.57,07,05,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Kayu,Genteng,Air Kemasan,Non-PLN,Leher Angsa,SPAL,106,3,Ada,Tidak Ada,SMP,Petani,Kawin,1,1,1101257,1661159,Ada,Tidak Ada,Tidak Ada,Ya,BLT,Tidak,Sulit,TBC,Ya,2025-01-21,0
3201000000000829,Dewi Wijaya,4,Jl. Contoh No.157,09,03,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Bambu,Genteng,Air Kemasan,PLN,Cemplung,Lubang Tanah,107,4,Tidak Ada,Tidak Ada,SD,Pedagang,Belum Kawin,2,0,1648019,1555905,Ada,Ada,Tidak Ada,Ya,BLT,Tidak,Tidak Ada,Hipertensi,Tidak,2025-06-01,1
3201000000000830,Budi Santoso,7,Jl. Contoh No.163,01,04,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Genteng,Air Kemasan,Non-PLN,Cemplung,SPAL,77,5,Tidak Ada,Ada,SMA,Pedagang,Cerai Hidup,2,0,1535848,1701664,Tidak Ada,Ada,Ada,Ya,Tidak Ada,Tidak,Tidak Ada,Hipertensi,Ya,2025-07-15,0
3201000000000831,Dewi Hidayat,3,Jl. Contoh No.176,10,04,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Tembok,Asbes,Sumur,PLN,Cemplung,SPAL,85,4,Ada,Tidak Ada,Diploma,Buruh,Belum Kawin,2,0,3767509,5289092,Ada,Ada,Ada,Tidak,BPNT,Tidak,Sulit,Hipertensi,Ya,2025-01-06,0
3201000000000832,Agus Wijaya,4,Jl. Contoh No.195,08,03,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Kayu,Seng,PDAM,PLN,Cemplung,SPAL,27,2,Ada,Tidak Ada,SD,Pedagang,Kawin,1,0,2018818,3102365,Ada,Ada,Ada,Tidak,PKH,Ya,Sulit,Tidak Ada,Tidak,2025-06-11,0
3201000000000833,Joko Santoso,4,Jl. Contoh No.39,03,03,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Genteng,Sumur,PLN,Cemplung,Lubang Tanah,31,2,Tidak Ada,Ada,Sarjana,Petani,Cerai Mati,2,0,5854113,5430476,Ada,Ada,Tidak Ada,Ya,BLT,Ya,Tidak Ada,Diabetes,Tidak,2025-02-20,1
3201000000000834,Ayu Hidayat,5,Jl. Contoh No.32,07,04,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Kayu,Seng,Air Kemasan,PLN,Cemplung,Lubang Tanah,51,1,Tidak Ada,Ada,Diploma,Buruh,Kawin,2,4,3117013,3294929,Tidak Ada,Tidak Ada,Ada,Tidak,BPNT,Ya,Mudah,TBC,Tidak,2025-02-11,0
3201000000000835,Fitri Saputra,6,Jl. Contoh No.92,07,05,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Bambu,Asbes,Sumur,PLN,Cemplung,SPAL,84,1,Ada,Ada,SD,Petani,Cerai Hidup,1,0,1123317,1790526,Ada,Ada,Ada,Tidak,PKH,Ya,Mudah,Diabetes,Tidak,2025-02-13,0
3201000000000836,Rina Hidayat,2,Jl. Contoh No.136,06,04,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Tembok,Seng,Sumur,Non-PLN,Cemplung,Lubang Tanah,117,5,Ada,Tidak Ada,Diploma,Buruh,Kawin,0,3,4246513,3919463,Ada,Tidak Ada,Ada,Ya,PKH,Tidak,Sulit,Hipertensi,Ya,2025-08-07,1
3201000000000837,Andi Wijaya,7,Jl. Contoh No.186,01,05,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Seng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,64,3,Ada,Tidak Ada,Diploma,Petani,Cerai Hidup,1,3,1748440,2871609,Tidak Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Sulit,Tidak Ada,Tidak,2025-08-04,0
3201000000000838,Budi Hidayat,7,Jl. Contoh No.156,06,04,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Genteng,Air Kemasan,PLN,Cemplung,SPAL,95,2,Ada,Ada,SMP,Pedagang,Cerai Hidup,1,2,2372548,3052837,Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Ya,Mudah,Hipertensi,Ya,2025-07-16,0
3201000000000839,Tono Santoso,4,Jl. Contoh No.73,09,04,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Genteng,Sumur,Non-PLN,Leher Angsa,SPAL,67,3,Tidak Ada,Tidak Ada,SD,Tidak Bekerja,Kawin,1,2,5418141,5465239,Ada,Ada,Ada,Tidak,Tidak Ada,Tidak,Mudah,Asma,Tidak,2025-03-10,0
3201000000000840,Dewi Hidayat,3,Jl. Contoh No.135,04,01,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Kayu,Genteng,PDAM,PLN,Cemplung,SPAL,98,3,Ada,Ada,Diploma,Tidak Bekerja,Cerai Hidup,0,3,2677788,3786050,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Ya,Tidak Ada,Asma,Tidak,2025-04-12,0
3201000000000841,Agus Saputra,8,Jl. Contoh No.84,07,01,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Genteng,Sumur,PLN,Leher Angsa,Lubang Tanah,24,3,Tidak Ada,Tidak Ada,Diploma,Petani,Belum Kawin,1,0,1220845,1815017,Tidak Ada,Ada,Tidak Ada,Ya,BPNT,Ya,Sulit,Tidak Ada,Tidak,2025-07-14,0
3201000000000842,Agus Saputra,6,Jl. Contoh No.142,05,03,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Genteng,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,30,3,Ada,Tidak Ada,Diploma,Karyawan,Cerai Hidup,2,2,1422734,2007372,Tidak Ada,Tidak Ada,Ada,Ya,BPNT,Ya,Sulit,Asma,Ya,2025-05-18,0
3201000000000843,Rina Wijaya,5,Jl. Contoh No.20,05,03,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Genteng,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,106,4,Ada,Tidak Ada,SD,Karyawan,Belum Kawin,2,4,788140,1091368,Tidak Ada,Ada,Tidak Ada,Ya,PKH,Tidak,Sulit,Tidak Ada,Ya,2025-02-27,1
3201000000000844,Fitri Wijaya,4,Jl. Contoh No.186,08,04,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Kayu,Genteng,PDAM,PLN,Leher Angsa,SPAL,53,1,Tidak Ada,Ada,SMP,Petani,Kawin,0,4,3961283,3673956,Ada,Tidak Ada,Ada,Tidak,PKH,Ya,Mudah,Diabetes,Ya,2025-08-28,1
3201000000000845,Andi Hidayat,5,Jl. Contoh No.1,10,03,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Tembok,Genteng,PDAM,Non-PLN,Leher Angsa,SPAL,22,2,Ada,Tidak Ada,SMA,PNS,Cerai Hidup,1,3,2571154,3115728,Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Mudah,TBC,Tidak,2025-01-08,0
3201000000000846,Fitri Saputra,2,Jl. Contoh No.155,04,02,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Kayu,Genteng,PDAM,Non-PLN,Leher Angsa,SPAL,100,4,Tidak Ada,Ada,SD,PNS,Kawin,0,1,1988631,2727382,Tidak Ada,Tidak Ada,Tidak Ada,Ya,PKH,Ya,Sulit,TBC,Tidak,2025-04-03,0
3201000000000847,Fitri Saputra,7,Jl. Contoh No.86,05,04,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Genteng,PDAM,PLN,Cemplung,Lubang Tanah,22,1,Tidak Ada,Tidak Ada,SMA,Karyawan,Cerai Mati,1,4,795661,724497,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,PKH,Tidak,Mudah,Hipertensi,Tidak,2025-02-01,1
3201000000000848,Siti Saputra,5,Jl. Contoh No.196,04,04,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Tembok,Seng,Sumur,PLN,Leher Angsa,Lubang Tanah,87,1,Ada,Ada,Diploma,Petani,Cerai Mati,0,0,2666918,4430359,Tidak Ada,Ada,Ada,Ya,BLT,Tidak,Sulit,Tidak Ada,Tidak,2025-06-28,0
3201000000000849,Dewi Hidayat,7,Jl. Contoh No.145,07,03,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Bambu,Seng,Sumur,Non-PLN,Leher Angsa,SPAL,113,2,Tidak Ada,Ada,SD,Petani,Cerai Hidup,2,4,2029171,2843072,Ada,Tidak Ada,Tidak Ada,Tidak,BPNT,Tidak,Tidak Ada,Tidak Ada,Tidak,2025-08-08,0
3201000000000850,Joko Saputra,7,Jl. Contoh No.40,05,05,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Genteng,Sumur,Non-PLN,Cemplung,Lubang Tanah,104,2,Ada,Tidak Ada,Diploma,Karyawan,Cerai Mati,2,0,2502794,2315763,Tidak Ada,Ada,Ada,Tidak,BPNT,Ya,Sulit,Asma,Tidak,2025-08-02,1
3201000000000851,Siti Saputra,8,Jl. Contoh No.59,06,04,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Seng,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,23,4,Ada,Tidak Ada,SMA,PNS,Cerai Hidup,1,1,2786981,3564285,Tidak Ada,Ada,Ada,Tidak,BLT,Tidak,Sulit,Tidak Ada,Ya,2025-04-09,0
3201000000000852,Tono Saputra,7,Jl. Contoh No.150,03,03,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Seng,Sumur,Non-PLN,Leher Angsa,SPAL,69,1,Ada,Ada,SD,Petani,Kawin,0,2,1280566,1330944,Tidak Ada,Ada,Tidak Ada,Ya,Tidak Ada,Ya,Tidak Ada,Diabetes,Tidak,2025-09-03,1
3201000000000853,Andi Wijaya,7,Jl. Contoh No.196,04,05,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Tembok,Seng,Air Kemasan,PLN,Cemplung,Lubang Tanah,36,2,Ada,Ada,SD,Pedagang,Cerai Hidup,2,0,1464072,2437668,Tidak Ada,Tidak Ada,Ada,Tidak,BLT,Tidak,Tidak Ada,TBC,Ya,2025-03-05,0
3201000000000854,Dewi Santoso,6,Jl. Contoh No.187,07,03,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Tembok,Genteng,Air Kemasan,PLN,Leher Angsa,SPAL,44,4,Tidak Ada,Ada,Diploma,Karyawan,Belum Kawin,1,4,1020727,1671965,Ada,Tidak Ada,Ada,Tidak,Tidak Ada,Tidak,Sulit,Tidak Ada,Ya,2025-03-08,0
3201000000000855,Agus Wijaya,7,Jl. Contoh No.103,08,01,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Genteng,PDAM,Non-PLN,Cemplung,SPAL,43,3,Ada,Tidak Ada,SMA,Pedagang,Cerai Hidup,2,4,2185464,2007305,Tidak Ada,Ada,Tidak Ada,Tidak,PKH,Ya,Mudah,Diabetes,Ya,2025-04-02,1
3201000000000856,Andi Santoso,4,Jl. Contoh No.144,08,04,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Tembok,Seng,PDAM,PLN,Cemplung,SPAL,119,4,Tidak Ada,Ada,SMP,Pedagang,Kawin,2,1,635279,703911,Ada,Tidak Ada,Tidak Ada,Ya,Tidak Ada,Ya,Mudah,TBC,Ya,2025-07-13,1
3201000000000857,Andi Hidayat,2,Jl. Contoh No.138,01,02,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Seng,Air Kemasan,Non-PLN,Cemplung,SPAL,112,4,Ada,Tidak Ada,Diploma,Karyawan,Cerai Hidup,1,0,1197483,1722674,Ada,Tidak Ada,Tidak Ada,Tidak,PKH,Ya,Mudah,TBC,Ya,2025-07-15,0
3201000000000858,Ayu Saputra,7,Jl. Contoh No.119,07,01,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Seng,PDAM,PLN,Leher Angsa,SPAL,23,1,Ada,Tidak Ada,Diploma,Buruh,Kawin,2,4,4004674,4926719,Ada,Ada,Tidak Ada,Ya,Tidak Ada,Ya,Mudah,Tidak Ada,Ya,2025-08-22,0
3201000000000859,Dewi Saputra,4,Jl. Contoh No.196,05,05,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Bambu,Genteng,PDAM,PLN,Leher Angsa,SPAL,98,4,Ada,Tidak Ada,SMP,Karyawan,Cerai Mati,1,0,1782372,1940867,Tidak Ada,Ada,Tidak Ada,Tidak,BPNT,Tidak,Sulit,Tidak Ada,Ya,2025-06-12,0
3201000000000860,Ayu Santoso,2,Jl. Contoh No.132,02,05,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Asbes,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,42,2,Ada,Ada,SMP,PNS,Kawin,1,1,404144,663445,Ada,Ada,Tidak Ada,Ya,BPNT,Ya,Mudah,Hipertensi,Tidak,2025-03-27,1
3201000000000861,Dewi Santoso,5,Jl. Contoh No.197,10,02,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Kayu,Genteng,PDAM,Non-PLN,Leher Angsa,SPAL,74,4,Tidak Ada,Tidak Ada,SMA,Petani,Belum Kawin,0,0,3316472,4332726,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,PKH,Ya,Sulit,Tidak Ada,Tidak,2025-07-09,0
3201000000000862,Joko Hidayat,8,Jl. Contoh No.189,06,05,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Seng,Air Kemasan,PLN,Cemplung,Lubang Tanah,58,2,Tidak Ada,Ada,Sarjana,Petani,Belum Kawin,1,0,713692,756923,Ada,Tidak Ada,Ada,Tidak,PKH,Tidak,Tidak Ada,Asma,Tidak,2025-02-24,1
3201000000000863,Ayu Hidayat,3,Jl. Contoh No.179,04,02,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Kayu,Genteng,PDAM,PLN,Cemplung,Lubang Tanah,101,3,Ada,Tidak Ada,SMA,Tidak Bekerja,Kawin,2,2,3326928,3267369,Tidak Ada,Tidak Ada,Ada,Tidak,BPNT,Tidak,Mudah,Tidak Ada,Ya,2025-02-11,1
3201000000000864,Tono Wijaya,5,Jl. Contoh No.115,09,05,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Tembok,Genteng,Sumur,PLN,Cemplung,Lubang Tanah,88,5,Ada,Ada,SD,Pedagang,Cerai Hidup,2,4,2712402,3178828,Ada,Tidak Ada,Ada,Tidak,PKH,Tidak,Mudah,Hipertensi,Ya,2025-06-23,0
3201000000000865,Agus Santoso,4,Jl. Contoh No.189,06,05,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Asbes,PDAM,PLN,Leher Angsa,SPAL,120,4,Ada,Ada,SMA,Pedagang,Cerai Mati,1,1,3194964,3557357,Tidak Ada,Tidak Ada,Tidak Ada,Ya,PKH,Tidak,Mudah,Asma,Tidak,2025-09-19,0
3201000000000866,Agus Wijaya,2,Jl. Contoh No.199,04,02,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Seng,PDAM,PLN,Leher Angsa,SPAL,54,4,Tidak Ada,Ada,SMP,Tidak Bekerja,Belum Kawin,0,3,1469914,1414607,Tidak Ada,Tidak Ada,Ada,Ya,BPNT,Tidak,Tidak Ada,Asma,Ya,2025-08-04,1
3201000000000867,Dewi Wijaya,6,Jl. Contoh No.174,08,05,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Tembok,Genteng,Air Kemasan,Non-PLN,Cemplung,SPAL,89,3,Ada,Tidak Ada,Diploma,Tidak Bekerja,Belum Kawin,0,4,959024,908010,Ada,Ada,Tidak Ada,Ya,Tidak Ada,Tidak,Tidak Ada,Asma,Tidak,2025-05-11,1
3201000000000868,Budi Saputra,5,Jl. Contoh No.149,03,04,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Asbes,PDAM,PLN,Cemplung,Lubang Tanah,65,5,Ada,Tidak Ada,SD,Tidak Bekerja,Cerai Hidup,0,2,2288040,3098009,Ada,Tidak Ada,Ada,Tidak,Tidak Ada,Tidak,Tidak Ada,Diabetes,Tidak,2025-09-25,0
3201000000000869,Andi Santoso,5,Jl. Contoh No.123,09,03,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Genteng,PDAM,PLN,Leher Angsa,Lubang Tanah,103,1,Tidak Ada,Tidak Ada,Diploma,Petani,Belum Kawin,1,0,2640872,3267113,Ada,Tidak Ada,Ada,Tidak,BPNT,Ya,Mudah,Hipertensi,Tidak,2025-05-01,0
3201000000000870,Fitri Hidayat,3,Jl. Contoh No.142,06,01,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Genteng,Sumur,Non-PLN,Cemplung,SPAL,40,4,Ada,Tidak Ada,SMA,Petani,Cerai Hidup,2,3,3500272,3929264,Ada,Tidak Ada,Ada,Ya,BPNT,Ya,Mudah,Diabetes,Tidak,2025-08-03,0
3201000000000871,Budi Wijaya,7,Jl. Contoh No.92,06,03,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Tembok,Genteng,Sumur,PLN,Leher Angsa,Lubang Tanah,34,4,Tidak Ada,Ada,SMP,PNS,Cerai Hidup,1,2,4311544,5636967,Tidak Ada,Tidak Ada,Tidak Ada,Ya,BPNT,Ya,Tidak Ada,Asma,Ya,2025-02-21,0
3201000000000872,Ayu Santoso,5,Jl. Contoh No.189,07,01,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Seng,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,69,3,Tidak Ada,Tidak Ada,Sarjana,Tidak Bekerja,Cerai Hidup,0,0,632940,619698,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,BLT,Tidak,Mudah,Hipertensi,Tidak,2025-04-23,1
3201000000000873,Rina Hidayat,8,Jl. Contoh No.56,04,02,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Bambu,Seng,Air Kemasan,PLN,Cemplung,Lubang Tanah,24,1,Ada,Ada,Diploma,Karyawan,Cerai Mati,2,1,472103,555507,Tidak Ada,Ada,Ada,Ya,BPNT,Ya,Tidak Ada,TBC,Tidak,2025-06-22,1
3201000000000874,Fitri Santoso,5,Jl. Contoh No.165,08,01,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Tembok,Seng,Sumur,PLN,Leher Angsa,SPAL,46,5,Ada,Tidak Ada,SMA,Karyawan,Kawin,1,3,1138946,1373953,Tidak Ada,Ada,Ada,Tidak,BPNT,Ya,Tidak Ada,Hipertensi,Ya,2025-04-19,1
3201000000000875,Fitri Wijaya,2,Jl. Contoh No.1,06,02,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Genteng,Sumur,Non-PLN,Leher Angsa,SPAL,91,2,Ada,Ada,Diploma,PNS,Cerai Hidup,0,3,5669094,5348543,Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Mudah,Asma,Ya,2025-01-13,1
3201000000000876,Andi Santoso,2,Jl. Contoh No.43,07,05,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Tembok,Asbes,PDAM,Non-PLN,Cemplung,Lubang Tanah,37,3,Tidak Ada,Tidak Ada,SD,Karyawan,Cerai Mati,2,0,1733901,1831938,Tidak Ada,Tidak Ada,Tidak Ada,Ya,BLT,Tidak,Mudah,Diabetes,Tidak,2025-04-15,0
3201000000000877,Andi Hidayat,2,Jl. Contoh No.114,01,05,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Asbes,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,31,2,Tidak Ada,Ada,Sarjana,Pedagang,Belum Kawin,1,4,3759573,4436551,Ada,Ada,Ada,Tidak,PKH,Tidak,Sulit,Tidak Ada,Tidak,2025-01-01,0
3201000000000878,Andi Saputra,2,Jl. Contoh No.86,07,04,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Genteng,Sumur,Non-PLN,Cemplung,Lubang Tanah,80,5,Tidak Ada,Ada,SMP,PNS,Belum Kawin,0,1,2952450,4632996,Tidak Ada,Ada,Tidak Ada,Ya,BLT,Tidak,Mudah,TBC,Ya,2025-02-19,0
3201000000000879,Rina Santoso,7,Jl. Contoh No.31,08,01,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Kayu,Seng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,41,1,Tidak Ada,Tidak Ada,SD,Tidak Bekerja,Kawin,1,2,3150199,5165445,Ada,Tidak Ada,Ada,Ya,Tidak Ada,Tidak,Tidak Ada,TBC,Tidak,2025-08-23,0
3201000000000880,Budi Hidayat,2,Jl. Contoh No.24,01,05,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Kayu,Asbes,Sumur,PLN,Cemplung,Lubang Tanah,23,2,Ada,Tidak Ada,SD,Buruh,Cerai Hidup,2,2,2539839,3958487,Tidak Ada,Ada,Ada,Ya,PKH,Ya,Mudah,Hipertensi,Tidak,2025-06-20,0
3201000000000881,Ayu Wijaya,8,Jl. Contoh No.154,07,03,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Tembok,Seng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,39,4,Tidak Ada,Ada,SD,Pedagang,Kawin,1,2,4931783,5939359,Ada,Tidak Ada,Ada,Tidak,BLT,Ya,Tidak Ada,Diabetes,Ya,2025-04-08,0
3201000000000882,Tono Saputra,5,Jl. Contoh No.137,02,04,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Tembok,Asbes,PDAM,PLN,Cemplung,Lubang Tanah,96,1,Tidak Ada,Tidak Ada,Sarjana,Tidak Bekerja,Cerai Mati,2,4,4203338,4225704,Ada,Tidak Ada,Tidak Ada,Ya,PKH,Ya,Sulit,Asma,Tidak,2025-03-10,0
3201000000000883,Ayu Santoso,6,Jl. Contoh No.159,10,05,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Bambu,Asbes,PDAM,PLN,Cemplung,SPAL,76,5,Ada,Ada,SD,Petani,Kawin,2,4,3075666,4226292,Tidak Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Tidak Ada,Hipertensi,Ya,2025-02-08,0
